,item_id,total_cost,category
96,FOODS_1_098,17.540601131781884,FOODS
97,FOODS_1_099,12.998104932831199,FOODS
98,FOODS_1_101,0.712703280449957,FOODS
99,FOODS_1_102,0.034019064917341336,FOODS
100,FOODS_1_103,3.988079804652451,FOODS
101,FOODS_1_104,0.1318490965044885,FOODS
102,FOODS_1_105,0.03634432369155589,FOODS
103,FOODS_1_106,6.544648952958613,FOODS
104,FOODS_1_107,0.05655603469084364,FOODS
105,FOODS_1_108,1.7737113976571612,FOODS
106,FOODS_1_109,5.251649625020299,FOODS
107,FOODS_1_110,0.9690974818775988,FOODS
108,FOODS_1_111,6.90952008617672,FOODS
109,FOODS_1_112,9.94750519932822,FOODS
110,FOODS_1_113,1.3459657526122761,FOODS
111,FOODS_1_114,5.671337747874646,FOODS
112,FOODS_1_115,0.06378523890836509,FOODS
113,FOODS_1_116,6.790643593302139,FOODS
114,FOODS_1_117,4.453200139832223,FOODS
115,FOODS_1_118,1.279187521807728,FOODS
116,FOODS_1_119,1.112054678393095,FOODS
117,FOODS_1_120,0.05749142982867524,FOODS
118,FOODS_1_121,1.1182602540982214,FOODS
119,FOODS_1_122,0.04536299770949081,FOODS
120,FOODS_1_123,2.533638605890129,FOODS
121,FOODS_1_124,8.021926870122178,FOODS
122,FOODS_1_125,0.0756555443369895,FOODS
123,FOODS_1_126,0.49699223177460017,FOODS
124,FOODS_1_127,0.560757552126006,FOODS
125,FOODS_1_128,0.09027348215083274,FOODS
126,FOODS_1_129,2.4153669611574986,FOODS
127,FOODS_1_130,4.683260019730166,FOODS
128,FOODS_1_131,0.0908272392695969,FOODS
129,FOODS_1_132,0.034040637392781535,FOODS
130,FOODS_1_133,0.049204483671522366,FOODS
131,FOODS_1_134,0.5139846299096152,FOODS
132,FOODS_1_135,6.428062241619386,FOODS
133,FOODS_1_136,0.08566937656771656,FOODS
134,FOODS_1_137,0.09033624791480929,FOODS
135,FOODS_1_138,7.955683972918964,FOODS
136,FOODS_1_139,1.9557043661596416,FOODS
137,FOODS_1_140,0.15043909417950038,FOODS
138,FOODS_1_141,3.1483579838780904,FOODS
139,FOODS_1_142,1.2509290781654443,FOODS
140,FOODS_1_143,13.164297521248457,FOODS
141,FOODS_1_144,11.388431139979145,FOODS
142,FOODS_1_145,0.7826293682542818,FOODS
143,FOODS_1_146,2.872570012385534,FOODS
144,FOODS_1_147,1.3123044779754356,FOODS
145,FOODS_1_148,0.06930487949493892,FOODS
146,FOODS_1_149,0.310586025748689,FOODS
147,FOODS_1_150,1.3127569713734353,FOODS
148,FOODS_1_151,2.9757375598207076,FOODS
149,FOODS_1_152,0.19166404882986118,FOODS
150,FOODS_1_153,0.6089917417204231,FOODS
151,FOODS_1_154,0.0942777450226609,FOODS
152,FOODS_1_155,2.214498219872873,FOODS
153,FOODS_1_156,3.1539066905019366,FOODS
154,FOODS_1_157,6.98449554637267,FOODS
155,FOODS_1_158,0.18340331066851553,FOODS
156,FOODS_1_159,6.691070035755643,FOODS
157,FOODS_1_160,0.041747111341669633,FOODS
158,FOODS_1_161,2.5026811839603154,FOODS
159,FOODS_1_162,0.26946517676837506,FOODS
160,FOODS_1_163,0.28614112530471647,FOODS
161,FOODS_1_164,0.07432822173377228,FOODS
162,FOODS_1_166,25.693353370283624,FOODS
163,FOODS_1_167,0.08691232861929948,FOODS
164,FOODS_1_168,0.04915049966951721,FOODS
165,FOODS_1_169,9.39597696821784,FOODS
166,FOODS_1_170,0.10625156398825385,FOODS
167,FOODS_1_171,19.055609013001735,FOODS
168,FOODS_1_172,7.11732831709951,FOODS
169,FOODS_1_173,0.16582626244211374,FOODS
170,FOODS_1_174,4.5750551017836765,FOODS
171,FOODS_1_175,0.05327181262761406,FOODS
172,FOODS_1_176,9.689066985360801,FOODS
173,FOODS_1_177,0.1697253132541641,FOODS
174,FOODS_1_178,0.13596681639746158,FOODS
175,FOODS_1_179,1.9675291188394086,FOODS
176,FOODS_1_180,5.87647178301058,FOODS
177,FOODS_1_181,0.3733310231192497,FOODS
178,FOODS_1_182,0.04915492377632277,FOODS
179,FOODS_1_183,1.4865277873304439,FOODS
180,FOODS_1_184,7.005924787673184,FOODS
181,FOODS_1_185,0.43647819727446024,FOODS
182,FOODS_1_186,1.4204438215787283,FOODS
183,FOODS_1_187,2.211386808411314,FOODS
184,FOODS_1_188,0.32920673477198326,FOODS
185,FOODS_1_189,0.05640990359415314,FOODS
186,FOODS_1_190,0.0391180892635058,FOODS
187,FOODS_1_191,0.08580172739025513,FOODS
188,FOODS_1_192,1.5734012899435488,FOODS
189,FOODS_1_193,0.16624697062176091,FOODS
190,FOODS_1_194,15.96105652377376,FOODS
191,FOODS_1_195,0.7161893138425199,FOODS
192,FOODS_1_196,4.671811443892322,FOODS
193,FOODS_1_197,0.07880749982181819,FOODS
194,FOODS_1_198,4.565955218696996,FOODS
195,FOODS_1_199,19.528171244045318,FOODS
196,FOODS_1_200,1.1833622747444432,FOODS
197,FOODS_1_201,10.772111904622045,FOODS
198,FOODS_1_202,0.2552683569819742,FOODS
199,FOODS_1_203,3.0551490176355656,FOODS
200,FOODS_1_204,0.04035815677510748,FOODS
201,FOODS_1_205,1.5909553639697926,FOODS
202,FOODS_1_206,0.7119646142354451,FOODS
203,FOODS_1_207,2.164692955562152,FOODS
204,FOODS_1_208,1.7091755137302183,FOODS
205,FOODS_1_209,0.7453596988948231,FOODS
206,FOODS_1_210,4.15239248612971,FOODS
207,FOODS_1_211,0.7781787553233837,FOODS
208,FOODS_1_212,5.933175998319698,FOODS
209,FOODS_1_213,0.7689791257096144,FOODS
210,FOODS_1_214,5.6286596243435945,FOODS
211,FOODS_1_215,0.03648347757256985,FOODS
212,FOODS_1_216,1.6033836487799953,FOODS
213,FOODS_1_217,0.19451634131000703,FOODS
214,FOODS_1_218,6.623406971478032,FOODS
215,FOODS_1_219,25.155303919295783,FOODS
216,FOODS_2_001,5.0145569756503985,FOODS
217,FOODS_2_002,1.485159038779414,FOODS
218,FOODS_2_003,1.529795636429122,FOODS
219,FOODS_2_004,0.08291604430415123,FOODS
220,FOODS_2_005,0.059110399617031927,FOODS
221,FOODS_2_006,9.668314362705885,FOODS
222,FOODS_2_007,0.6136863785173081,FOODS
223,FOODS_2_008,3.0726715722114557,FOODS
224,FOODS_2_009,1.4445899024054112,FOODS
225,FOODS_2_010,1.8938664400844998,FOODS
226,FOODS_2_011,0.03772151869455335,FOODS
227,FOODS_2_012,1.7115723829553313,FOODS
228,FOODS_2_013,1.5554039689480421,FOODS
229,FOODS_2_014,0.09178943871109334,FOODS
230,FOODS_2_015,10.449796458823396,FOODS
231,FOODS_2_016,16.081193175470467,FOODS
232,FOODS_2_017,0.5602199207760181,FOODS
233,FOODS_2_018,16.42485961248755,FOODS
234,FOODS_2_019,31.950283219585963,FOODS
235,FOODS_2_020,0.051396585781392806,FOODS
236,FOODS_2_021,0.0298177427817472,FOODS
237,FOODS_2_022,2.967327348423639,FOODS
238,FOODS_2_023,3.9718133939684983,FOODS
239,FOODS_2_024,3.90657185387853,FOODS
240,FOODS_2_025,0.07262840078644116,FOODS
241,FOODS_2_026,7.179271575275637,FOODS
242,FOODS_2_027,0.08457686981969205,FOODS
243,FOODS_2_028,0.0567106758526199,FOODS
244,FOODS_2_029,0.6326412889463596,FOODS
245,FOODS_2_030,4.373328587120856,FOODS
246,FOODS_2_031,1.0644350185168827,FOODS
247,FOODS_2_032,0.0362755130371163,FOODS
248,FOODS_2_033,0.09150617725706528,FOODS
249,FOODS_2_034,8.412635771983217,FOODS
250,FOODS_2_035,0.13197240335137533,FOODS
251,FOODS_2_036,3.218174680128066,FOODS
252,FOODS_2_037,2.135356158071308,FOODS
253,FOODS_2_038,5.074295624725063,FOODS
254,FOODS_2_039,5.546571436549994,FOODS
255,FOODS_2_040,1.3280310196291552,FOODS
256,FOODS_2_041,7.928502576421779,FOODS
257,FOODS_2_042,0.06678144080174736,FOODS
258,FOODS_2_043,0.04291716965351994,FOODS
259,FOODS_2_044,2.695217249950488,FOODS
260,FOODS_2_045,5.549242660927048,FOODS
261,FOODS_2_046,5.160100914339512,FOODS
262,FOODS_2_047,8.557494451976524,FOODS
263,FOODS_2_048,4.973272684184115,FOODS
264,FOODS_2_049,0.05685271203177796,FOODS
265,FOODS_2_050,0.04463920838606965,FOODS
266,FOODS_2_051,2.529767460485126,FOODS
267,FOODS_2_052,0.1581105856435487,FOODS
268,FOODS_2_053,1.8891862967665092,FOODS
269,FOODS_2_054,13.831894449629395,FOODS
270,FOODS_2_055,2.8262841379699095,FOODS
271,FOODS_2_056,9.269481209835025,FOODS
272,FOODS_2_057,0.943473456712494,FOODS
273,FOODS_2_058,9.480449141188975,FOODS
274,FOODS_2_059,0.2212434747501593,FOODS
275,FOODS_2_060,13.975812815374601,FOODS
276,FOODS_2_061,0.05955768013497276,FOODS
277,FOODS_2_062,0.09398102707730883,FOODS
278,FOODS_2_063,5.6800809314899,FOODS
279,FOODS_2_064,0.03822842774417655,FOODS
280,FOODS_2_065,0.7424114384732832,FOODS
281,FOODS_2_066,1.5355028761471392,FOODS
282,FOODS_2_067,1.6531569268933322,FOODS
283,FOODS_2_068,1.6018914065098884,FOODS
284,FOODS_2_069,5.797966518880087,FOODS
285,FOODS_2_070,4.685984446157607,FOODS
286,FOODS_2_071,0.605795409558107,FOODS
287,FOODS_2_072,0.04181937232757831,FOODS
288,FOODS_2_073,1.6586581727976277,FOODS
289,FOODS_2_074,1.836798806297971,FOODS
290,FOODS_2_075,0.1521733443224608,FOODS
291,FOODS_2_076,1.8563592376032931,FOODS
292,FOODS_2_077,16.21334757789272,FOODS
293,FOODS_2_078,0.11489376497185878,FOODS
294,FOODS_2_079,4.304085253991939,FOODS
295,FOODS_2_080,0.08843508041104733,FOODS
296,FOODS_2_081,9.38921396154371,FOODS
297,FOODS_2_082,9.52493843672606,FOODS
298,FOODS_2_083,0.16497887233403,FOODS
299,FOODS_2_084,0.05833064914582299,FOODS
300,FOODS_2_085,0.21529839053936276,FOODS
301,FOODS_2_086,1.537326472176011,FOODS
302,FOODS_2_087,0.13955888775411265,FOODS
303,FOODS_2_088,1.782727029417255,FOODS
304,FOODS_2_089,2.7800222591017234,FOODS
305,FOODS_2_090,10.331625684726012,FOODS
306,FOODS_2_091,4.567820608038044,FOODS
307,FOODS_2_092,0.05785690252676605,FOODS
308,FOODS_2_093,2.1036815585884834,FOODS
309,FOODS_2_094,4.190034911105403,FOODS
310,FOODS_2_095,1.2732465434312978,FOODS
311,FOODS_2_096,0.09006627802810561,FOODS
312,FOODS_2_097,11.515055915857024,FOODS
313,FOODS_2_099,6.835631744750439,FOODS
314,FOODS_2_100,1.4689837044255025,FOODS
315,FOODS_2_101,3.605575246874651,FOODS
316,FOODS_2_102,0.3101470014401707,FOODS
317,FOODS_2_103,0.12246871148839837,FOODS
318,FOODS_2_104,0.11863706202700584,FOODS
319,FOODS_2_105,0.07089723284436479,FOODS
320,FOODS_2_106,0.08167535791516668,FOODS
321,FOODS_2_107,1.4418669594624896,FOODS
322,FOODS_2_108,0.050583584566502054,FOODS
323,FOODS_2_109,4.0984566327801035,FOODS
324,FOODS_2_110,9.575533307349904,FOODS
325,FOODS_2_111,4.1799928894396725,FOODS
326,FOODS_2_112,9.712187166901662,FOODS
327,FOODS_2_113,0.04005391413820546,FOODS
328,FOODS_2_114,0.21793856147975707,FOODS
329,FOODS_2_115,20.89861820810495,FOODS
330,FOODS_2_116,3.2474361563718595,FOODS
331,FOODS_2_117,45.48753874941992,FOODS
332,FOODS_2_118,0.051073608928165114,FOODS
333,FOODS_2_119,1.9176918485646501,FOODS
334,FOODS_2_120,0.8428937681864337,FOODS
335,FOODS_2_121,8.858402504775846,FOODS
336,FOODS_2_122,0.07352230091552486,FOODS
337,FOODS_2_123,0.11373277591649981,FOODS
338,FOODS_2_124,0.0781935203453666,FOODS
339,FOODS_2_125,2.3718468498764613,FOODS
340,FOODS_2_126,2.4758730223074235,FOODS
341,FOODS_2_127,7.837379161279661,FOODS
342,FOODS_2_128,0.02667025587236174,FOODS
343,FOODS_2_129,2.8447153409258688,FOODS
344,FOODS_2_130,3.377271371367839,FOODS
345,FOODS_2_131,0.34180204252176005,FOODS
346,FOODS_2_132,0.040981192542777496,FOODS
347,FOODS_2_133,0.037520258407522065,FOODS
348,FOODS_2_134,15.592029964106906,FOODS
349,FOODS_2_135,10.341767365384856,FOODS
350,FOODS_2_136,4.731046471914826,FOODS
351,FOODS_2_137,4.261450498040955,FOODS
352,FOODS_2_138,6.603558052656744,FOODS
353,FOODS_2_139,7.2111524630521515,FOODS
354,FOODS_2_140,16.035226560065997,FOODS
355,FOODS_2_141,1.940413796794641,FOODS
356,FOODS_2_142,0.0743007779037938,FOODS
357,FOODS_2_143,5.9551058345540175,FOODS
358,FOODS_2_144,0.06763709609690728,FOODS
359,FOODS_2_145,0.9189723177532604,FOODS
360,FOODS_2_146,5.359383933427482,FOODS
361,FOODS_2_147,4.187278086425188,FOODS
362,FOODS_2_148,0.03692603930489299,FOODS
363,FOODS_2_149,0.1941657118770885,FOODS
364,FOODS_2_150,0.10681004575742416,FOODS
365,FOODS_2_151,0.05359415581829428,FOODS
366,FOODS_2_152,1.4256353918917253,FOODS
367,FOODS_2_153,0.10452707687742602,FOODS
368,FOODS_2_154,0.16081275936039183,FOODS
369,FOODS_2_155,0.3026350717212394,FOODS
370,FOODS_2_156,0.49543228826895425,FOODS
371,FOODS_2_157,0.071068321648204,FOODS
372,FOODS_2_158,1.4943786348205608,FOODS
373,FOODS_2_159,1.7561170363768512,FOODS
374,FOODS_2_160,0.041401524132154165,FOODS
375,FOODS_2_161,1.327960471175455,FOODS
376,FOODS_2_162,3.0786499149784556,FOODS
377,FOODS_2_163,0.034948824374863144,FOODS
378,FOODS_2_164,0.08556591525487578,FOODS
379,FOODS_2_165,0.059287282233979624,FOODS
380,FOODS_2_166,0.7090512217052609,FOODS
381,FOODS_2_167,3.18952611243694,FOODS
382,FOODS_2_168,3.8768135975156808,FOODS
383,FOODS_2_169,2.2159954982212247,FOODS
384,FOODS_2_170,0.055270467371234526,FOODS
385,FOODS_2_171,1.9738707809701526,FOODS
386,FOODS_2_172,2.27209888218133,FOODS
387,FOODS_2_173,1.608386554757834,FOODS
388,FOODS_2_174,3.369281869712496,FOODS
389,FOODS_2_175,10.140773593555092,FOODS
390,FOODS_2_176,4.491742381701143,FOODS
391,FOODS_2_177,9.078500127447805,FOODS
392,FOODS_2_178,4.804308924998889,FOODS
393,FOODS_2_179,7.098785785164046,FOODS
394,FOODS_2_180,4.047977600111542,FOODS
395,FOODS_2_181,1.8451878922062142,FOODS
396,FOODS_2_182,1.7018231288698098,FOODS
397,FOODS_2_183,40.93432791980264,FOODS
398,FOODS_2_184,9.01292364759534,FOODS
399,FOODS_2_185,5.25555418953999,FOODS
400,FOODS_2_186,0.2853223305813094,FOODS
401,FOODS_2_187,0.37203944948123097,FOODS
402,FOODS_2_188,0.04710127348476932,FOODS
403,FOODS_2_189,2.9852744517304806,FOODS
404,FOODS_2_190,0.04726346691828379,FOODS
405,FOODS_2_191,2.3387820572602167,FOODS
406,FOODS_2_192,3.8523571562219003,FOODS
407,FOODS_2_193,1.6983984878320013,FOODS
408,FOODS_2_194,0.2261838963338079,FOODS
409,FOODS_2_195,3.0707906137622216,FOODS
410,FOODS_2_196,0.05528893076891174,FOODS
411,FOODS_2_197,16.2853248189552,FOODS
412,FOODS_2_198,13.253954496062033,FOODS
413,FOODS_2_199,6.85330287778152,FOODS
414,FOODS_2_200,5.461859869713193,FOODS
415,FOODS_2_201,2.028171406248533,FOODS
416,FOODS_2_202,1.890601318197932,FOODS
417,FOODS_2_203,15.627392645179272,FOODS
418,FOODS_2_204,7.635296139079496,FOODS
419,FOODS_2_205,0.04888619839277298,FOODS
420,FOODS_2_206,1.8902136433361107,FOODS
421,FOODS_2_207,0.11349567108829514,FOODS
422,FOODS_2_208,9.575818135065575,FOODS
423,FOODS_2_209,48.931078038602216,FOODS
424,FOODS_2_210,4.310528334843034,FOODS
425,FOODS_2_211,0.5288222486029633,FOODS
426,FOODS_2_212,4.248164844613443,FOODS
427,FOODS_2_213,0.057447058640156826,FOODS
428,FOODS_2_214,6.72338549004657,FOODS
429,FOODS_2_215,2.611600664031144,FOODS
430,FOODS_2_216,0.2645359367589723,FOODS
431,FOODS_2_217,0.09308347532526191,FOODS
432,FOODS_2_218,12.892901624485786,FOODS
433,FOODS_2_219,0.047150528827564535,FOODS
434,FOODS_2_220,14.458930743536426,FOODS
435,FOODS_2_221,1.5922002833378357,FOODS
436,FOODS_2_222,4.773570309898725,FOODS
437,FOODS_2_223,1.1165115211932206,FOODS
438,FOODS_2_224,4.841162667460072,FOODS
439,FOODS_2_225,0.981055044544392,FOODS
440,FOODS_2_226,0.9882017588242946,FOODS
441,FOODS_2_227,3.5678176445397676,FOODS
442,FOODS_2_228,0.3552890042359149,FOODS
443,FOODS_2_229,0.03810624945848881,FOODS
444,FOODS_2_230,1.2203150596160717,FOODS
445,FOODS_2_231,0.5176882334752265,FOODS
446,FOODS_2_232,0.03861966844716234,FOODS
447,FOODS_2_233,1.9940174163323166,FOODS
448,FOODS_2_234,0.04704446227254467,FOODS
449,FOODS_2_235,0.041672049910480145,FOODS
450,FOODS_2_236,7.3934182132378,FOODS
451,FOODS_2_237,0.8245819973239993,FOODS
452,FOODS_2_238,7.046261182950054,FOODS
453,FOODS_2_239,0.19398498542163123,FOODS
454,FOODS_2_240,1.6207230938119177,FOODS
455,FOODS_2_241,0.7448169311947578,FOODS
456,FOODS_2_242,0.08501426303570828,FOODS
457,FOODS_2_243,1.7296317772061112,FOODS
458,FOODS_2_244,0.3724084019198309,FOODS
459,FOODS_2_245,0.06881539506941094,FOODS
460,FOODS_2_246,0.05118650670847057,FOODS
461,FOODS_2_247,1.5494858395476612,FOODS
462,FOODS_2_248,30.875120235863783,FOODS
463,FOODS_2_249,0.055349936650771675,FOODS
464,FOODS_2_250,14.256273691268795,FOODS
465,FOODS_2_251,9.384396133694224,FOODS
466,FOODS_2_252,0.058133633169913546,FOODS
467,FOODS_2_253,2.0182414080515163,FOODS
468,FOODS_2_254,0.076934736005382,FOODS
469,FOODS_2_255,0.21606615385815167,FOODS
470,FOODS_2_256,5.996424456401706,FOODS
471,FOODS_2_257,0.9603867222655487,FOODS
472,FOODS_2_258,0.4275815480399401,FOODS
473,FOODS_2_259,0.048868254190219694,FOODS
474,FOODS_2_260,0.04046628463984174,FOODS
475,FOODS_2_261,0.16049069760313847,FOODS
476,FOODS_2_262,5.14523320171257,FOODS
477,FOODS_2_263,2.577867272728389,FOODS
478,FOODS_2_264,0.5325753199739771,FOODS
479,FOODS_2_265,3.055876679288668,FOODS
480,FOODS_2_266,1.7086635506109296,FOODS
481,FOODS_2_267,8.376043096114486,FOODS
482,FOODS_2_268,0.05853861318626796,FOODS
483,FOODS_2_269,0.04094851905343244,FOODS
484,FOODS_2_270,0.06997414453195465,FOODS
485,FOODS_2_271,0.21868284659327755,FOODS
486,FOODS_2_272,4.27552373588805,FOODS
487,FOODS_2_273,0.044832864585205814,FOODS
488,FOODS_2_274,9.959986158287673,FOODS
489,FOODS_2_275,9.587797150430536,FOODS
490,FOODS_2_276,0.3077175050922733,FOODS
491,FOODS_2_277,1.174346856999891,FOODS
492,FOODS_2_278,0.7057844970489061,FOODS
493,FOODS_2_279,4.706405820280088,FOODS
494,FOODS_2_280,8.834022662344909,FOODS
495,FOODS_2_281,0.09325741105510713,FOODS
496,FOODS_2_282,0.1805145061955747,FOODS
497,FOODS_2_283,3.867931723023249,FOODS
498,FOODS_2_284,0.31368311678772864,FOODS
499,FOODS_2_285,0.10356560794749169,FOODS
500,FOODS_2_286,3.3537689774638113,FOODS
501,FOODS_2_287,3.3424182180765603,FOODS
502,FOODS_2_288,0.04832221223406826,FOODS
503,FOODS_2_289,3.7444111183800994,FOODS
504,FOODS_2_290,2.5959309020284627,FOODS
505,FOODS_2_291,4.79972340222702,FOODS
506,FOODS_2_292,2.49431968627365,FOODS
507,FOODS_2_293,2.3481127066756824,FOODS
508,FOODS_2_294,10.652973150923378,FOODS
509,FOODS_2_295,0.1655704923477498,FOODS
510,FOODS_2_296,0.1636112603154889,FOODS
511,FOODS_2_297,0.41203226051596176,FOODS
512,FOODS_2_298,0.16861900453601927,FOODS
513,FOODS_2_299,1.886597984979739,FOODS
514,FOODS_2_300,1.4220063076407952,FOODS
515,FOODS_2_301,4.009861205804192,FOODS
516,FOODS_2_302,0.8265868550281069,FOODS
517,FOODS_2_303,4.5006839311507845,FOODS
518,FOODS_2_304,0.3400209897156615,FOODS
519,FOODS_2_305,0.2236616865415989,FOODS
520,FOODS_2_306,0.09190674178580636,FOODS
521,FOODS_2_307,0.09837942705294567,FOODS
522,FOODS_2_308,4.440609529063055,FOODS
523,FOODS_2_309,0.6988482380121334,FOODS
524,FOODS_2_310,0.05889230749208544,FOODS
525,FOODS_2_311,4.431529915184962,FOODS
526,FOODS_2_312,0.09532885562301652,FOODS
527,FOODS_2_313,0.10016307210536095,FOODS
528,FOODS_2_314,1.833181813855437,FOODS
529,FOODS_2_315,2.424758562579817,FOODS
530,FOODS_2_316,0.2765986865012407,FOODS
531,FOODS_2_317,0.17278770559458456,FOODS
532,FOODS_2_318,3.7007412044116217,FOODS
533,FOODS_2_319,0.052441123601097116,FOODS
534,FOODS_2_320,2.627482803416156,FOODS
535,FOODS_2_321,0.0695047238233398,FOODS
536,FOODS_2_322,0.046676898976437675,FOODS
537,FOODS_2_323,2.3208936768677733,FOODS
538,FOODS_2_324,3.9928666961047563,FOODS
539,FOODS_2_325,5.2002959380887095,FOODS
540,FOODS_2_326,4.051838469709749,FOODS
541,FOODS_2_327,5.077672365333938,FOODS
542,FOODS_2_328,3.831497257394496,FOODS
543,FOODS_2_329,0.35966305187754904,FOODS
544,FOODS_2_330,1.6973034490872445,FOODS
545,FOODS_2_331,0.03655804283934823,FOODS
546,FOODS_2_332,4.2208936350245745,FOODS
547,FOODS_2_333,0.47300285960863564,FOODS
548,FOODS_2_334,11.603002214621553,FOODS
549,FOODS_2_335,3.9140743593562126,FOODS
550,FOODS_2_336,1.4052221862602037,FOODS
551,FOODS_2_337,0.44295417426732336,FOODS
552,FOODS_2_338,2.4919187629360535,FOODS
553,FOODS_2_339,0.4593450759313388,FOODS
554,FOODS_2_340,4.134221035734788,FOODS
555,FOODS_2_341,0.6479840969320556,FOODS
556,FOODS_2_342,7.574998174736038,FOODS
557,FOODS_2_343,0.0629810061221539,FOODS
558,FOODS_2_344,0.05872964740765556,FOODS
559,FOODS_2_345,0.13186442742118637,FOODS
560,FOODS_2_346,4.995322347562868,FOODS
561,FOODS_2_347,16.569567391787267,FOODS
562,FOODS_2_348,0.16395444787031185,FOODS
563,FOODS_2_349,3.131349559894959,FOODS
564,FOODS_2_350,0.06550421591048011,FOODS
565,FOODS_2_351,2.1406749686426667,FOODS
566,FOODS_2_352,185.0943775663693,FOODS
